url,dir
https://www.arabam.com/ikinci-el/arazi-suv-pick-up/dacia-duster-sahibinden,68
https://www.arabam.com/ikinci-el/minivan-van_panelvan/fiat-doblo-combi-1-6-multijet,69
https://www.arabam.com/ikinci-el/minivan-van_panelvan/fiat-doblo-combi,70
https://www.arabam.com/ikinci-el/karavan_-motokaravan,71
https://www.arabam.com/ikinci-el/arazi-suv-pick-up/hyundai-bayon,72
https://www.arabam.com/ikinci-el/otomobil/audi-a3,73
https://www.arabam.com/ikinci-el/otomobil/ford-fiesta,74
https://www.arabam.com/ikinci-el/traktor,75
https://www.arabam.com/ikinci-el/otomobil/opel-corsa-1-2-twinport,76
https://www.arabam.com/ikinci-el?days=2,77
https://www.arabam.com/ikinci-el/arazi-suv-pick-up/nissan-qashqai-sahibinden,78
https://www.arabam.com/ikinci-el/otomobil/hyundai-i20-sahibinden,79
https://www.arabam.com/ikinci-el/traktor-sahibinden,80
https://www.arabam.com/ikinci-el/otomobil/hyundai-i20,81
https://www.arabam.com/ikinci-el/otomobil/opel-corsa-sahibinden,82
https://www.arabam.com/ikinci-el/ticari-arac/minibus---midibus,83
https://www.arabam.com/ikinci-el/klasik-araclar,84
https://www.arabam.com/ikinci-el/arazi-suv-pick-up/fiat-egea-cross,85
https://www.arabam.com/ikinci-el/elektrik_li-araclar,86
https://www.arabam.com/ikinci-el/ticari-arac,87
https://www.arabam.com/ikinci-el?days=2&page=2,88
https://www.arabam.com/ikinci-el/minivan-van_panelvan,89
https://www.arabam.com/ikinci-el/arazi-suv-pick-up,90
https://www.arabam.com/ikinci-el/engelli-araci,91
https://www.arabam.com/ikinci-el/karavan_,92
https://www.arabam.com/ikinci-el/hasarli-araclar,93
https://www.arabam.com/ikinci-el/tarim-is-makineleri,94
https://www.arabam.com/ikinci-el,95
https://www.arabam.com/cdn-cgi/l/email-protection#86f4e3edeae7ebc6e7f4e7e4e7eba8e5e9eb,96
https://www.arabam.com/cdn-cgi/l/email-protection#9ceef9f7f0fdf1dcfdeefdfefdf1b2fff3f1,97
https://www.arabam.com/cdn-cgi/l/email-protection#fd8f9896919c90bd9c8f9c9f9c90d39e9290,98
https://www.arabam.com/cdn-cgi/l/email-protection#96e4f3fdfaf7fbd6f7e4f7f4f7fbb8f5f9fb,99
