url,dir
https://www.trendyol.com/peugeot-bisiklet-bisiklet-x-b160298-c104580,82
https://www.trendyol.com/protonust-robot-supurge-x-b152502-c109453,83
https://www.trendyol.com/taze-kitap-sinav-hazirlik-kitabi-x-b151235-c104360,84
https://www.trendyol.com/soba-isitici-x-c104083,85
https://www.trendyol.com/fantom-robot-supurge-x-b102265-c109453,86
https://www.trendyol.com/fabcio-supurge-x-b166293-c108939,87
https://www.trendyol.com/bisiklet-x-c104580,88
https://www.trendyol.com/carrera-bisiklet-x-b422-c104580,89
https://www.trendyol.com/nine-west-kadin-ayakkabi-x-b618-g1-c114,90
https://www.trendyol.com/dogan-akademi-yayinlari-sinav-hazirlik-kitabi-x-b154393-c104360,91
https://www.trendyol.com/ezviz-robot-supurge-x-b156305-c109453,92
https://www.trendyol.com/36-cm-bisiklet-x-c104580-a456-v317632,93
https://www.trendyol.com/ecovacs-robot-supurge-x-b157464-c109453,94
https://www.trendyol.com/ragbet-yayinlari-sinav-hazirlik-kitabi-x-b156904-c104360,95
https://www.trendyol.com/beko-oda-termostati-x-b782-c105633,96
https://www.trendyol.com/toprak-yayincilik-sinav-hazirlik-kitabi-x-b164275-c104360,97
https://www.trendyol.com/sr?wb=103495&cp=true,98
https://www.trendyol.com/ogretmen-evde-ilkokul-yayinlari-kitap-x-b163261-c91,99
https://www.trendyol.com/sinav-hazirlik-kitabi-x-c104360,100
https://www.trendyol.com/robot-supurge-x-c109453,101
https://www.trendyol.com/s/meet-us#careers,102
https://www.trendyol.com/sepet,103
https://www.trendyol.com/kredi/ihtiyac-kredisi/turkiye-finans/3-ay-ertelemeli-finansman/kredi-detay?amount=10000&maturity=6,104
https://www.trendyol.com/kredi/ihtiyac-kredisi/on-dijital/yeni-musterilere-ozel-masrafsiz-20000-tl/kredi-detay?amount=10000&maturity=6,105
https://www.trendyol.com/kredi/ihtiyac-kredisi/n-kolay/ihtiyac-kredisi/kredi-detay?amount=10000&maturity=6,106
https://www.trendyol.com/kredi/ihtiyac-kredisi/garanti-bbva/yeni-musterilere-ozel-0-faizli-50000-tl-firsati/kredi-detay?amount=10000&maturity=6,107
https://www.trendyol.com/kredi/ihtiyac-kredisi/cepteteb/yeni-musterilere-ozel-50000-tl6-aya-kadar/kredi-detay?amount=10000&maturity=6,108
https://www.trendyol.com/kredi/ihtiyac-kredisi/denizbank/0-faizli-45000-tlye-varan-nakit/kredi-detay?amount=10000&maturity=6,109
https://www.trendyol.com/kredi/ihtiyac-kredisi/enpara/ihtiyac-kredisi/kredi-detay?amount=10000&maturity=6,110
https://www.trendyol.com/kredi/ihtiyac-kredisi/yapi-kredi/3-aya-kadar-ertelemeli-kredi/kredi-detay?amount=10000&maturity=6,111
https://www.trendyol.com/kredi/ihtiyac-kredisi/teb/yeni-musterilere-ozel-kredi/kredi-detay?amount=10000&maturity=6,112
https://www.trendyol.com/kredi/ihtiyac-kredisi/is-bankasi/ihtiyac-kredisi/kredi-detay?amount=10000&maturity=6,113
https://www.trendyol.com/kredi/ihtiyac-kredisi/garanti-bbva/ihtiyac-kredisi/kredi-detay?amount=10000&maturity=6,114
https://www.trendyol.com/kredi/ihtiyac-kredisi/akbank/yeni-musterilere-ozel-55000-tl/kredi-detay?amount=10000&maturity=6,115
https://www.trendyol.com/kredi/ihtiyac-kredisi/ing/yeni-musterilere-ozel/kredi-detay?amount=10000&maturity=6,116
https://www.trendyol.com/kredi/ihtiyac-kredisi/akbank/ihtiyac-kredisi/kredi-detay?amount=10000&maturity=6,117
https://www.trendyol.com/kredi/ihtiyac-kredisi/qnb-finansbank/yeni-musterilere-ozel-0-faizli-45000-tl-firsati/kredi-detay?amount=10000&maturity=6,118
https://www.trendyol.com/kredi,119
https://www.trendyol.com/,120
https://www.trendyol.com/s/azerbaycandan-alisveris-az,121
